image_path,d_train,match_train,d_val,match_val,d_test,match_test,d_any,class_name,brisc_split,plane,clean_vs_train,clean_vs_any
classification_task/train/no_tumor/brisc2025_train_02802_no_ax_t1.jpg,12,data\brain_tumor\glioma\Te-gl_349.jpg,14,data\brain_tumor\pituitary\Tr-pi_489.jpg,12,data\brain_tumor\notumor\Tr-no_1141.jpg,12,notumor,train,axial,True,True
classification_task/train/no_tumor/brisc2025_train_02803_no_ax_t1.jpg,12,data\brain_tumor\glioma\Tr-gl_1393.jpg,12,data\brain_tumor\glioma\Tr-gl_561.jpg,14,data\brain_tumor\glioma\Te-gl_192.jpg,12,notumor,train,axial,True,True
classification_task/train/no_tumor/brisc2025_train_02804_no_ax_t1.jpg,12,data\brain_tumor\notumor\Te-no_201.jpg,16,data\brain_tumor\pituitary\Tr-pi_478.jpg,16,data\brain_tumor\glioma\Tr-gl_826.jpg,12,notumor,train,axial,True,True
classification_task/train/no_tumor/brisc2025_train_02805_no_ax_t1.jpg,8,data\brain_tumor\glioma\Tr-gl_217.jpg,14,data\brain_tumor\glioma\Te-gl_77.jpg,12,data\brain_tumor\glioma\Tr-gl_37.jpg,8,notumor,train,axial,True,True
classification_task/train/no_tumor/brisc2025_train_02806_no_ax_t1.jpg,12,data\brain_tumor\glioma\Tr-gl_1356.jpg,14,data\brain_tumor\glioma\Tr-gl_1264.jpg,14,data\brain_tumor\meningioma\Te-me_17.jpg,12,notumor,train,axial,True,True
classification_task/train/no_tumor/brisc2025_train_02807_no_ax_t1.jpg,8,data\brain_tumor\notumor\Tr-no_1353.jpg,12,data\brain_tumor\glioma\Tr-gl_1344.jpg,10,data\brain_tumor\glioma\Tr-gl_755.jpg,8,notumor,train,axial,True,True
classification_task/train/no_tumor/brisc2025_train_02808_no_ax_t1.jpg,12,data\brain_tumor\notumor\Tr-no_1040.jpg,14,data\brain_tumor\notumor\Tr-no_1109.jpg,16,data\brain_tumor\meningioma\Te-me_162.jpg,12,notumor,train,axial,True,True
classification_task/train/no_tumor/brisc2025_train_02809_no_ax_t1.jpg,12,data\brain_tumor\glioma\Tr-gl_1384.jpg,16,data\brain_tumor\glioma\Tr-gl_908.jpg,14,data\brain_tumor\meningioma\Tr-me_174.jpg,12,notumor,train,axial,True,True
classification_task/train/no_tumor/brisc2025_train_02810_no_ax_t1.jpg,10,data\brain_tumor\meningioma\Tr-me_576.jpg,12,data\brain_tumor\glioma\Tr-gl_1183.jpg,10,data\brain_tumor\notumor\Te-no_129.jpg,10,notumor,train,axial,True,True
classification_task/train/no_tumor/brisc2025_train_02811_no_ax_t1.jpg,12,data\brain_tumor\meningioma\Te-me_163.jpg,12,data\brain_tumor\glioma\Tr-gl_728.jpg,10,data\brain_tumor\meningioma\Tr-me_1138.jpg,10,notumor,train,axial,True,True
classification_task/train/no_tumor/brisc2025_train_02812_no_ax_t1.jpg,6,data\brain_tumor\pituitary\Tr-pi_811.jpg,16,data\brain_tumor\glioma\Te-gl_84.jpg,10,data\brain_tumor\pituitary\Tr-pi_1251.jpg,6,notumor,train,axial,True,True
classification_task/train/no_tumor/brisc2025_train_02813_no_ax_t1.jpg,10,data\brain_tumor\meningioma\Tr-me_576.jpg,10,data\brain_tumor\meningioma\Tr-me_224.jpg,12,data\brain_tumor\glioma\Te-gl_192.jpg,10,notumor,train,axial,True,True
classification_task/train/no_tumor/brisc2025_train_02814_no_ax_t1.jpg,6,data\brain_tumor\glioma\Tr-gl_269.jpg,10,data\brain_tumor\glioma\Tr-gl_730.jpg,12,data\brain_tumor\meningioma\Tr-me_35.jpg,6,notumor,train,axial,True,True
classification_task/train/no_tumor/brisc2025_train_02815_no_ax_t1.jpg,10,data\brain_tumor\meningioma\Te-aug-me_26.jpg,12,data\brain_tumor\meningioma\Te-aug-me_38.jpg,12,data\brain_tumor\glioma\Te-gl_387.jpg,10,notumor,train,axial,True,True
classification_task/train/no_tumor/brisc2025_train_02816_no_ax_t1.jpg,14,data\brain_tumor\notumor\Tr-no_589.jpg,14,data\brain_tumor\pituitary\Tr-pi_1178.jpg,14,data\brain_tumor\notumor\Tr-no_1193.jpg,14,notumor,train,axial,True,True
classification_task/train/no_tumor/brisc2025_train_02817_no_ax_t1.jpg,10,data\brain_tumor\glioma\Te-gl_11.jpg,12,data\brain_tumor\glioma\Te-gl_247.jpg,10,data\brain_tumor\glioma\Te-gl_192.jpg,10,notumor,train,axial,True,True
classification_task/train/no_tumor/brisc2025_train_02818_no_ax_t1.jpg,8,data\brain_tumor\pituitary\Tr-pi_709.jpg,14,data\brain_tumor\glioma\Tr-gl_1173.jpg,14,data\brain_tumor\meningioma\Tr-me_202.jpg,8,notumor,train,axial,True,True
classification_task/train/no_tumor/brisc2025_train_02819_no_ax_t1.jpg,10,data\brain_tumor\pituitary\Tr-pi_1050.jpg,10,data\brain_tumor\pituitary\Tr-pi_35.jpg,12,data\brain_tumor\glioma\Te-gl_192.jpg,10,notumor,train,axial,True,True
classification_task/train/no_tumor/brisc2025_train_02820_no_ax_t1.jpg,10,data\brain_tumor\glioma\Tr-gl_1360.jpg,12,data\brain_tumor\glioma\Tr-gl_1265.jpg,12,data\brain_tumor\notumor\Tr-no_1334.jpg,10,notumor,train,axial,True,True
classification_task/train/no_tumor/brisc2025_train_02821_no_ax_t1.jpg,8,data\brain_tumor\notumor\Tr-no_252.jpg,12,data\brain_tumor\glioma\Te-gl_276.jpg,14,data\brain_tumor\meningioma\Tr-me_892.jpg,8,notumor,train,axial,True,True
classification_task/train/no_tumor/brisc2025_train_02822_no_ax_t1.jpg,10,data\brain_tumor\meningioma\Tr-me_627.jpg,6,data\brain_tumor\glioma\Tr-gl_141.jpg,12,data\brain_tumor\meningioma\Tr-me_1219.jpg,6,notumor,train,axial,True,True
classification_task/train/no_tumor/brisc2025_train_02823_no_ax_t1.jpg,10,data\brain_tumor\glioma\Te-gl_246.jpg,12,data\brain_tumor\meningioma\Tr-me_921.jpg,14,data\brain_tumor\meningioma\Tr-me_485.jpg,10,notumor,train,axial,True,True
classification_task/train/no_tumor/brisc2025_train_02824_no_ax_t1.jpg,14,data\brain_tumor\glioma\Te-gl_215.jpg,14,data\brain_tumor\pituitary\Tr-pi_1178.jpg,14,data\brain_tumor\notumor\Tr-no_546.jpg,14,notumor,train,axial,True,True
classification_task/train/no_tumor/brisc2025_train_02825_no_ax_t1.jpg,10,data\brain_tumor\glioma\Tr-gl_719.jpg,8,data\brain_tumor\notumor\Tr-no_10.jpg,14,data\brain_tumor\glioma\Tr-gl_42.jpg,8,notumor,train,axial,True,True
classification_task/train/no_tumor/brisc2025_train_02826_no_ax_t1.jpg,14,data\brain_tumor\glioma\Tr-gl_371.jpg,14,data\brain_tumor\pituitary\Tr-pi_1033.jpg,12,data\brain_tumor\notumor\Tr-no_1090.jpg,12,notumor,train,axial,True,True
classification_task/train/no_tumor/brisc2025_train_02827_no_ax_t1.jpg,8,data\brain_tumor\meningioma\Te-aug-me_21.jpg,8,data\brain_tumor\glioma\Tr-gl_853.jpg,10,data\brain_tumor\meningioma\Tr-aug-me_2.jpg,8,notumor,train,axial,True,True
classification_task/train/no_tumor/brisc2025_train_02828_no_ax_t1.jpg,8,data\brain_tumor\glioma\Tr-gl_641.jpg,8,data\brain_tumor\glioma\Te-gl_198.jpg,6,data\brain_tumor\glioma\Te-gl_361.jpg,6,notumor,train,axial,True,True
classification_task/train/no_tumor/brisc2025_train_02829_no_co_t1.jpg,0,data\brain_tumor\notumor\Tr-no_1024.jpg,16,data\brain_tumor\meningioma\Tr-me_542.jpg,16,data\brain_tumor\meningioma\Te-me_17.jpg,0,notumor,train,coronal,False,False
classification_task/train/no_tumor/brisc2025_train_02830_no_co_t1.jpg,0,data\brain_tumor\notumor\Te-no_77.jpg,16,data\brain_tumor\meningioma\Tr-me_679.jpg,16,data\brain_tumor\glioma\Tr-gl_13.jpg,0,notumor,train,coronal,False,False
classification_task/train/no_tumor/brisc2025_train_02831_no_co_t1.jpg,0,data\brain_tumor\notumor\Tr-no_1020.jpg,18,data\brain_tumor\meningioma\Te-aug-me_33.jpg,16,data\brain_tumor\notumor\Tr-no_1169.jpg,0,notumor,train,coronal,False,False
classification_task/train/no_tumor/brisc2025_train_02832_no_co_t1.jpg,0,data\brain_tumor\notumor\Tr-no_686.jpg,16,data\brain_tumor\glioma\Tr-gl_881.jpg,16,data\brain_tumor\glioma\Tr-gl_1188.jpg,0,notumor,train,coronal,False,False
classification_task/train/no_tumor/brisc2025_train_02833_no_co_t1.jpg,0,data\brain_tumor\notumor\Tr-no_1331.jpg,12,data\brain_tumor\glioma\Tr-gl_1090.jpg,12,data\brain_tumor\glioma\Tr-gl_514.jpg,0,notumor,train,coronal,False,False
classification_task/train/no_tumor/brisc2025_train_02834_no_co_t1.jpg,0,data\brain_tumor\notumor\Tr-no_506.jpg,18,data\brain_tumor\glioma\Tr-gl_1148.jpg,18,data\brain_tumor\pituitary\Te-pi_366.jpg,0,notumor,train,coronal,False,False
classification_task/train/no_tumor/brisc2025_train_02835_no_co_t1.jpg,0,data\brain_tumor\notumor\Tr-no_1007.jpg,16,data\brain_tumor\meningioma\Tr-me_385.jpg,16,data\brain_tumor\notumor\Tr-no_487.jpg,0,notumor,train,coronal,False,False
classification_task/train/no_tumor/brisc2025_train_02836_no_co_t1.jpg,0,data\brain_tumor\notumor\Tr-no_602.jpg,14,data\brain_tumor\glioma\Tr-gl_1196.jpg,16,data\brain_tumor\meningioma\Tr-me_608.jpg,0,notumor,train,coronal,False,False
classification_task/train/no_tumor/brisc2025_train_02837_no_co_t1.jpg,0,data\brain_tumor\notumor\Tr-no_1056.jpg,12,data\brain_tumor\glioma\Tr-gl_605.jpg,14,data\brain_tumor\meningioma\Tr-me_1192.jpg,0,notumor,train,coronal,False,False
classification_task/train/no_tumor/brisc2025_train_02838_no_co_t1.jpg,0,data\brain_tumor\notumor\Tr-no_796.jpg,12,data\brain_tumor\notumor\Tr-no_1298.jpg,12,data\brain_tumor\glioma\Tr-gl_542.jpg,0,notumor,train,coronal,False,False
classification_task/train/no_tumor/brisc2025_train_02839_no_co_t1.jpg,14,data\brain_tumor\glioma\Te-gl_222.jpg,0,data\brain_tumor\notumor\Tr-no_525.jpg,14,data\brain_tumor\glioma\Tr-gl_726.jpg,0,notumor,train,coronal,True,False
classification_task/train/no_tumor/brisc2025_train_02840_no_co_t1.jpg,0,data\brain_tumor\notumor\Tr-no_879.jpg,16,data\brain_tumor\glioma\Te-gl_113.jpg,16,data\brain_tumor\glioma\Tr-gl_1369.jpg,0,notumor,train,coronal,False,False
classification_task/train/no_tumor/brisc2025_train_02841_no_co_t1.jpg,12,data\brain_tumor\pituitary\Te-pi_332.jpg,0,data\brain_tumor\notumor\Tr-no_1248.jpg,12,data\brain_tumor\pituitary\Tr-pi_701.jpg,0,notumor,train,coronal,True,False
classification_task/train/no_tumor/brisc2025_train_02842_no_co_t1.jpg,8,data\brain_tumor\pituitary\Tr-pi_1179.jpg,10,data\brain_tumor\pituitary\Tr-pi_1042.jpg,0,data\brain_tumor\notumor\Tr-no_208.jpg,0,notumor,train,coronal,True,False
classification_task/train/no_tumor/brisc2025_train_02843_no_co_t1.jpg,0,data\brain_tumor\notumor\Tr-no_128.jpg,14,data\brain_tumor\glioma\Tr-gl_369.jpg,12,data\brain_tumor\glioma\Tr-gl_1297.jpg,0,notumor,train,coronal,False,False
classification_task/train/no_tumor/brisc2025_train_02844_no_co_t1.jpg,0,data\brain_tumor\notumor\Tr-no_180.jpg,14,data\brain_tumor\pituitary\Te-pi_354.jpg,14,data\brain_tumor\glioma\Te-gl_156.jpg,0,notumor,train,coronal,False,False
classification_task/train/no_tumor/brisc2025_train_02845_no_co_t1.jpg,12,data\brain_tumor\meningioma\Tr-me_41.jpg,14,data\brain_tumor\meningioma\Tr-me_752.jpg,0,data\brain_tumor\notumor\Tr-no_215.jpg,0,notumor,train,coronal,True,False
classification_task/train/no_tumor/brisc2025_train_02846_no_co_t1.jpg,0,data\brain_tumor\notumor\Tr-no_1031.jpg,14,data\brain_tumor\glioma\Tr-gl_678.jpg,12,data\brain_tumor\glioma\Tr-gl_77.jpg,0,notumor,train,coronal,False,False
classification_task/train/no_tumor/brisc2025_train_02847_no_co_t1.jpg,12,data\brain_tumor\glioma\Tr-gl_1391.jpg,0,data\brain_tumor\notumor\Tr-no_222.jpg,12,data\brain_tumor\glioma\Tr-gl_972.jpg,0,notumor,train,coronal,True,False
classification_task/train/no_tumor/brisc2025_train_02848_no_co_t1.jpg,10,data\brain_tumor\notumor\Tr-no_796.jpg,12,data\brain_tumor\notumor\Tr-no_1298.jpg,8,data\brain_tumor\meningioma\Tr-me_1104.jpg,8,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02849_no_co_t1.jpg,10,data\brain_tumor\notumor\Tr-no_686.jpg,16,data\brain_tumor\meningioma\Tr-me_918.jpg,14,data\brain_tumor\meningioma\Tr-me_512.jpg,10,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02850_no_co_t1.jpg,14,data\brain_tumor\glioma\Te-gl_11.jpg,14,data\brain_tumor\glioma\Tr-gl_669.jpg,14,data\brain_tumor\glioma\Tr-gl_144.jpg,14,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02851_no_co_t1.jpg,12,data\brain_tumor\glioma\Tr-gl_1377.jpg,12,data\brain_tumor\glioma\Tr-gl_1196.jpg,14,data\brain_tumor\meningioma\Tr-me_812.jpg,12,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02852_no_co_t1.jpg,14,data\brain_tumor\notumor\Tr-no_128.jpg,12,data\brain_tumor\notumor\Tr-no_356.jpg,14,data\brain_tumor\glioma\Te-gl_60.jpg,12,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02853_no_co_t1.jpg,14,data\brain_tumor\pituitary\Tr-pi_1194.jpg,14,data\brain_tumor\notumor\Tr-no_1248.jpg,16,data\brain_tumor\pituitary\Tr-pi_938.jpg,14,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02854_no_co_t1.jpg,14,data\brain_tumor\pituitary\Tr-pi_1153.jpg,14,data\brain_tumor\pituitary\Te-pi_265.jpg,16,data\brain_tumor\meningioma\Tr-aug-me_28.jpg,14,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02855_no_co_t1.jpg,6,data\brain_tumor\glioma\Tr-gl_922.jpg,10,data\brain_tumor\meningioma\Tr-me_150.jpg,14,data\brain_tumor\glioma\Te-gl_158.jpg,6,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02856_no_co_t1.jpg,10,data\brain_tumor\pituitary\Te-pi_68.jpg,14,data\brain_tumor\glioma\Tr-gl_519.jpg,14,data\brain_tumor\glioma\Te-gl_253.jpg,10,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02857_no_co_t1.jpg,14,data\brain_tumor\glioma\Tr-gl_838.jpg,14,data\brain_tumor\meningioma\Te-aug-me_48.jpg,14,data\brain_tumor\meningioma\Tr-me_383.jpg,14,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02858_no_co_t1.jpg,10,data\brain_tumor\meningioma\Tr-me_439.jpg,12,data\brain_tumor\meningioma\Tr-me_921.jpg,14,data\brain_tumor\glioma\Te-gl_248.jpg,10,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02859_no_co_t1.jpg,14,data\brain_tumor\pituitary\Tr-pi_237.jpg,14,data\brain_tumor\notumor\Tr-no_222.jpg,16,data\brain_tumor\pituitary\Tr-pi_471.jpg,14,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02860_no_co_t1.jpg,8,data\brain_tumor\meningioma\Te-aug-me_25.jpg,12,data\brain_tumor\meningioma\Te-me_63.jpg,8,data\brain_tumor\meningioma\Tr-me_963.jpg,8,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02861_no_co_t1.jpg,14,data\brain_tumor\glioma\Tr-gl_177.jpg,18,data\brain_tumor\meningioma\Tr-me_544.jpg,18,data\brain_tumor\meningioma\Tr-aug-me_99.jpg,14,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02862_no_co_t1.jpg,10,data\brain_tumor\meningioma\Tr-me_585.jpg,14,data\brain_tumor\glioma\Tr-gl_151.jpg,12,data\brain_tumor\glioma\Tr-gl_1323.jpg,10,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02863_no_co_t1.jpg,12,data\brain_tumor\meningioma\Tr-me_278.jpg,12,data\brain_tumor\glioma\Te-gl_329.jpg,14,data\brain_tumor\notumor\Te-no_47.jpg,12,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02864_no_co_t1.jpg,14,data\brain_tumor\glioma\Te-gl_54.jpg,12,data\brain_tumor\pituitary\Tr-pi_375.jpg,16,data\brain_tumor\glioma\Te-gl_263.jpg,12,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02865_no_co_t1.jpg,14,data\brain_tumor\glioma\Tr-gl_101.jpg,16,data\brain_tumor\glioma\Te-gl_175.jpg,16,data\brain_tumor\meningioma\Tr-me_31.jpg,14,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02866_no_co_t1.jpg,10,data\brain_tumor\glioma\Tr-gl_1108.jpg,12,data\brain_tumor\glioma\Tr-gl_1372.jpg,14,data\brain_tumor\glioma\Te-gl_158.jpg,10,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02867_no_co_t1.jpg,8,data\brain_tumor\meningioma\Tr-me_1123.jpg,12,data\brain_tumor\meningioma\Tr-me_57.jpg,10,data\brain_tumor\meningioma\Te-me_21.jpg,8,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02868_no_co_t1.jpg,18,data\brain_tumor\glioma\Te-gl_32.jpg,18,data\brain_tumor\pituitary\Tr-pi_1285.jpg,18,data\brain_tumor\meningioma\Te-aug-me_52.jpg,18,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02869_no_co_t1.jpg,12,data\brain_tumor\meningioma\Tr-me_227.jpg,16,data\brain_tumor\glioma\Tr-gl_1243.jpg,16,data\brain_tumor\glioma\Te-gl_363.jpg,12,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02870_no_co_t1.jpg,14,data\brain_tumor\glioma\Tr-gl_887.jpg,14,data\brain_tumor\meningioma\Te-aug-me_33.jpg,14,data\brain_tumor\glioma\Te-gl_172.jpg,14,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02871_no_co_t1.jpg,12,data\brain_tumor\pituitary\Tr-pi_965.jpg,14,data\brain_tumor\meningioma\Tr-me_12.jpg,12,data\brain_tumor\pituitary\Tr-pi_784.jpg,12,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02872_no_co_t1.jpg,16,data\brain_tumor\glioma\Tr-gl_349.jpg,16,data\brain_tumor\meningioma\Tr-me_1207.jpg,16,data\brain_tumor\meningioma\Tr-me_608.jpg,16,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02873_no_co_t1.jpg,14,data\brain_tumor\meningioma\Tr-me_153.jpg,14,data\brain_tumor\notumor\Tr-no_222.jpg,14,data\brain_tumor\meningioma\Tr-me_825.jpg,14,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02874_no_co_t1.jpg,14,data\brain_tumor\meningioma\Tr-me_766.jpg,14,data\brain_tumor\meningioma\Tr-aug-me_20.jpg,14,data\brain_tumor\pituitary\Tr-pi_777.jpg,14,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02875_no_co_t1.jpg,10,data\brain_tumor\meningioma\Te-me_154.jpg,14,data\brain_tumor\glioma\Tr-gl_650.jpg,14,data\brain_tumor\glioma\Te-gl_4.jpg,10,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02876_no_co_t1.jpg,16,data\brain_tumor\meningioma\Te-me_290.jpg,18,data\brain_tumor\meningioma\Te-me_195.jpg,18,data\brain_tumor\notumor\Tr-no_644.jpg,16,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02877_no_co_t1.jpg,12,data\brain_tumor\glioma\Te-gl_37.jpg,14,data\brain_tumor\pituitary\Tr-pi_427.jpg,12,data\brain_tumor\meningioma\Tr-me_49.jpg,12,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02878_no_co_t1.jpg,14,data\brain_tumor\glioma\Te-gl_316.jpg,16,data\brain_tumor\notumor\Te-no_205.jpg,14,data\brain_tumor\glioma\Tr-gl_564.jpg,14,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02879_no_co_t1.jpg,12,data\brain_tumor\meningioma\Te-me_82.jpg,18,data\brain_tumor\meningioma\Tr-me_23.jpg,16,data\brain_tumor\meningioma\Tr-me_992.jpg,12,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02880_no_co_t1.jpg,10,data\brain_tumor\meningioma\Tr-me_924.jpg,16,data\brain_tumor\glioma\Te-gl_277.jpg,12,data\brain_tumor\meningioma\Tr-me_992.jpg,10,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02881_no_co_t1.jpg,14,data\brain_tumor\glioma\Te-gl_348.jpg,14,data\brain_tumor\glioma\Te-gl_267.jpg,12,data\brain_tumor\glioma\Tr-gl_1066.jpg,12,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02882_no_co_t1.jpg,12,data\brain_tumor\glioma\Tr-gl_244.jpg,14,data\brain_tumor\glioma\Te-gl_329.jpg,14,data\brain_tumor\notumor\Tr-no_656.jpg,12,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02883_no_co_t1.jpg,10,data\brain_tumor\glioma\Te-gl_6.jpg,14,data\brain_tumor\glioma\Tr-gl_214.jpg,10,data\brain_tumor\glioma\Tr-gl_884.jpg,10,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02884_no_co_t1.jpg,18,data\brain_tumor\glioma\Tr-gl_1016.jpg,16,data\brain_tumor\notumor\Tr-no_548.jpg,18,data\brain_tumor\glioma\Tr-gl_1119.jpg,16,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02885_no_co_t1.jpg,18,data\brain_tumor\glioma\Te-gl_18.jpg,18,data\brain_tumor\notumor\Te-no_135.jpg,18,data\brain_tumor\meningioma\Tr-me_537.jpg,18,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02886_no_co_t1.jpg,10,data\brain_tumor\glioma\Te-gl_145.jpg,12,data\brain_tumor\glioma\Tr-gl_797.jpg,14,data\brain_tumor\glioma\Tr-gl_616.jpg,10,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02887_no_co_t1.jpg,10,data\brain_tumor\glioma\Tr-gl_969.jpg,12,data\brain_tumor\meningioma\Te-aug-me_27.jpg,14,data\brain_tumor\glioma\Te-gl_361.jpg,10,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02888_no_co_t1.jpg,12,data\brain_tumor\glioma\Tr-gl_469.jpg,14,data\brain_tumor\glioma\Tr-gl_54.jpg,14,data\brain_tumor\notumor\Tr-no_1173.jpg,12,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02889_no_co_t1.jpg,10,data\brain_tumor\glioma\Tr-gl_125.jpg,14,data\brain_tumor\glioma\Te-gl_198.jpg,10,data\brain_tumor\notumor\Tr-no_136.jpg,10,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02890_no_co_t1.jpg,12,data\brain_tumor\notumor\Te-no_252.jpg,18,data\brain_tumor\glioma\Tr-gl_702.jpg,18,data\brain_tumor\glioma\Te-gl_361.jpg,12,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02891_no_co_t1.jpg,14,data\brain_tumor\glioma\Tr-gl_790.jpg,14,data\brain_tumor\glioma\Tr-gl_1096.jpg,14,data\brain_tumor\glioma\Tr-gl_1040.jpg,14,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02892_no_co_t1.jpg,14,data\brain_tumor\glioma\Tr-gl_641.jpg,14,data\brain_tumor\glioma\Tr-gl_1122.jpg,14,data\brain_tumor\glioma\Tr-gl_414.jpg,14,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02893_no_co_t1.jpg,14,data\brain_tumor\meningioma\Tr-me_1094.jpg,14,data\brain_tumor\meningioma\Tr-aug-me_79.jpg,16,data\brain_tumor\pituitary\Tr-pi_989.jpg,14,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02894_no_co_t1.jpg,12,data\brain_tumor\glioma\Tr-gl_1108.jpg,12,data\brain_tumor\glioma\Tr-gl_145.jpg,14,data\brain_tumor\glioma\Tr-gl_515.jpg,12,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02895_no_co_t1.jpg,16,data\brain_tumor\notumor\Te-no_15.jpg,18,data\brain_tumor\meningioma\Te-aug-me_20.jpg,18,data\brain_tumor\pituitary\Te-pi_223.jpg,16,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02896_no_co_t1.jpg,14,data\brain_tumor\glioma\Te-gl_397.jpg,14,data\brain_tumor\glioma\Tr-gl_1342.jpg,16,data\brain_tumor\glioma\Tr-gl_414.jpg,14,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02897_no_co_t1.jpg,14,data\brain_tumor\glioma\Te-gl_43.jpg,14,data\brain_tumor\glioma\Te-gl_180.jpg,14,data\brain_tumor\meningioma\Te-aug-me_34.jpg,14,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02898_no_co_t1.jpg,14,data\brain_tumor\glioma\Te-gl_289.jpg,16,data\brain_tumor\glioma\Tr-gl_432.jpg,16,data\brain_tumor\glioma\Tr-gl_352.jpg,14,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02899_no_co_t1.jpg,12,data\brain_tumor\pituitary\Te-pi_249.jpg,16,data\brain_tumor\glioma\Tr-gl_1093.jpg,12,data\brain_tumor\notumor\Tr-no_71.jpg,12,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02900_no_co_t1.jpg,8,data\brain_tumor\notumor\Te-no_198.jpg,10,data\brain_tumor\meningioma\Tr-me_761.jpg,12,data\brain_tumor\pituitary\Tr-pi_151.jpg,8,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02901_no_co_t1.jpg,14,data\brain_tumor\meningioma\Te-aug-me_95.jpg,14,data\brain_tumor\glioma\Tr-gl_145.jpg,16,data\brain_tumor\glioma\Tr-gl_515.jpg,14,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02902_no_co_t1.jpg,12,data\brain_tumor\notumor\Te-no_255.jpg,14,data\brain_tumor\meningioma\Tr-me_761.jpg,12,data\brain_tumor\glioma\Te-gl_295.jpg,12,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02903_no_co_t1.jpg,12,data\brain_tumor\notumor\Te-no_376.jpg,14,data\brain_tumor\glioma\Te-gl_267.jpg,16,data\brain_tumor\glioma\Te-gl_361.jpg,12,notumor,train,coronal,True,True
classification_task/train/no_tumor/brisc2025_train_02904_no_co_t1.jpg,8,data\brain_tumor\notumor\Te-no_15.jpg,14,data\brain_tumor\glioma\Tr-gl_145.jpg,12,data\brain_tumor\meningioma\Tr-me_916.jpg,8,notumor,train,coronal,True,True
