image_path,category,subcategory,source,license,oos_split,source_image
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0162.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0163.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0164.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0165.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0166.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0167.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0168.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0169.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0170.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0171.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0172.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0173.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0174.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0175.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0176.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0177.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0178.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0179.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0180.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0181.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0182.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0183.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0184.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0185.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0186.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0187.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0188.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0189.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0190.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0191.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0192.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0193.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0194.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0195.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0196.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0197.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0198.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0199.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0200.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0201.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0202.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0203.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0204.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0205.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0206.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0207.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0208.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0209.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0210.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0211.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0212.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0213.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0214.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0215.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0216.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0217.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0218.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0219.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0220.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0221.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0222.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0223.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0224.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0225.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0226.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0227.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0228.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0229.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0230.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0231.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0232.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0233.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0234.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0235.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0236.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0237.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0238.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_axial/abdominal_ct_axial_0239.png,cat2_nonbrain_medical,abdominal_ct_axial,"MedMNIST v2 OrganAMNIST, axial abdominal CT patches from the Liver Tumor Segmentation Benchmark (LiTS)",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_coronal/abdominal_ct_coronal_0000.png,cat2_nonbrain_medical,abdominal_ct_coronal,"MedMNIST v2 OrganCMNIST, coronal abdominal CT patches from LiTS",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_coronal/abdominal_ct_coronal_0001.png,cat2_nonbrain_medical,abdominal_ct_coronal,"MedMNIST v2 OrganCMNIST, coronal abdominal CT patches from LiTS",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_coronal/abdominal_ct_coronal_0002.png,cat2_nonbrain_medical,abdominal_ct_coronal,"MedMNIST v2 OrganCMNIST, coronal abdominal CT patches from LiTS",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_coronal/abdominal_ct_coronal_0003.png,cat2_nonbrain_medical,abdominal_ct_coronal,"MedMNIST v2 OrganCMNIST, coronal abdominal CT patches from LiTS",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_coronal/abdominal_ct_coronal_0004.png,cat2_nonbrain_medical,abdominal_ct_coronal,"MedMNIST v2 OrganCMNIST, coronal abdominal CT patches from LiTS",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_coronal/abdominal_ct_coronal_0005.png,cat2_nonbrain_medical,abdominal_ct_coronal,"MedMNIST v2 OrganCMNIST, coronal abdominal CT patches from LiTS",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_coronal/abdominal_ct_coronal_0006.png,cat2_nonbrain_medical,abdominal_ct_coronal,"MedMNIST v2 OrganCMNIST, coronal abdominal CT patches from LiTS",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_coronal/abdominal_ct_coronal_0007.png,cat2_nonbrain_medical,abdominal_ct_coronal,"MedMNIST v2 OrganCMNIST, coronal abdominal CT patches from LiTS",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_coronal/abdominal_ct_coronal_0008.png,cat2_nonbrain_medical,abdominal_ct_coronal,"MedMNIST v2 OrganCMNIST, coronal abdominal CT patches from LiTS",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_coronal/abdominal_ct_coronal_0009.png,cat2_nonbrain_medical,abdominal_ct_coronal,"MedMNIST v2 OrganCMNIST, coronal abdominal CT patches from LiTS",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_coronal/abdominal_ct_coronal_0010.png,cat2_nonbrain_medical,abdominal_ct_coronal,"MedMNIST v2 OrganCMNIST, coronal abdominal CT patches from LiTS",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_coronal/abdominal_ct_coronal_0011.png,cat2_nonbrain_medical,abdominal_ct_coronal,"MedMNIST v2 OrganCMNIST, coronal abdominal CT patches from LiTS",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_coronal/abdominal_ct_coronal_0012.png,cat2_nonbrain_medical,abdominal_ct_coronal,"MedMNIST v2 OrganCMNIST, coronal abdominal CT patches from LiTS",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_coronal/abdominal_ct_coronal_0013.png,cat2_nonbrain_medical,abdominal_ct_coronal,"MedMNIST v2 OrganCMNIST, coronal abdominal CT patches from LiTS",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_coronal/abdominal_ct_coronal_0014.png,cat2_nonbrain_medical,abdominal_ct_coronal,"MedMNIST v2 OrganCMNIST, coronal abdominal CT patches from LiTS",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_coronal/abdominal_ct_coronal_0015.png,cat2_nonbrain_medical,abdominal_ct_coronal,"MedMNIST v2 OrganCMNIST, coronal abdominal CT patches from LiTS",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_coronal/abdominal_ct_coronal_0016.png,cat2_nonbrain_medical,abdominal_ct_coronal,"MedMNIST v2 OrganCMNIST, coronal abdominal CT patches from LiTS",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_coronal/abdominal_ct_coronal_0017.png,cat2_nonbrain_medical,abdominal_ct_coronal,"MedMNIST v2 OrganCMNIST, coronal abdominal CT patches from LiTS",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_coronal/abdominal_ct_coronal_0018.png,cat2_nonbrain_medical,abdominal_ct_coronal,"MedMNIST v2 OrganCMNIST, coronal abdominal CT patches from LiTS",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_coronal/abdominal_ct_coronal_0019.png,cat2_nonbrain_medical,abdominal_ct_coronal,"MedMNIST v2 OrganCMNIST, coronal abdominal CT patches from LiTS",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_coronal/abdominal_ct_coronal_0020.png,cat2_nonbrain_medical,abdominal_ct_coronal,"MedMNIST v2 OrganCMNIST, coronal abdominal CT patches from LiTS",CC BY 4.0,fit,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_coronal/abdominal_ct_coronal_0021.png,cat2_nonbrain_medical,abdominal_ct_coronal,"MedMNIST v2 OrganCMNIST, coronal abdominal CT patches from LiTS",CC BY 4.0,eval,
data/out_of_scope/cat2_nonbrain_medical/abdominal_ct_coronal/abdominal_ct_coronal_0022.png,cat2_nonbrain_medical,abdominal_ct_coronal,"MedMNIST v2 OrganCMNIST, coronal abdominal CT patches from LiTS",CC BY 4.0,fit,
